##Databases: KEGG PATHWAY, Reactome, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
mammary gland development	Gene Ontology	GO:0030879	1	22	0.0607207226485	0.0864652688677	WNT3A	http://amigo.geneontology.org/amigo/term/GO:0030879
positive regulation of canonical Wnt signaling pathway	Gene Ontology	GO:0090263	2	145	0.0609519548721	0.0866553714376	WNT3A|SRC	http://amigo.geneontology.org/amigo/term/GO:0090263
nucleic acid binding	Gene Ontology	GO:0003676	2	145	0.0609519548721	0.0866553714376	ANG|IMPDH1	http://amigo.geneontology.org/amigo/term/GO:0003676
regulation of transcription, DNA-templated	Gene Ontology	GO:0006355	5	773	0.0615198077219	0.0874159661006	PRKCQ|ADORA2A|TGFBR1|F11|TP53	http://amigo.geneontology.org/amigo/term/GO:0006355
endoplasmic reticulum quality control compartment	Gene Ontology	GO:0044322	1	23	0.0632762271917	0.0885401180063	MAN1B1	http://amigo.geneontology.org/amigo/term/GO:0044322
regulation of focal adhesion assembly	Gene Ontology	GO:0051893	1	23	0.0632762271917	0.0885401180063	PTK2	http://amigo.geneontology.org/amigo/term/GO:0051893
sperm capacitation	Gene Ontology	GO:0048240	1	23	0.0632762271917	0.0885401180063	PCSK4	http://amigo.geneontology.org/amigo/term/GO:0048240
positive regulation of interferon-alpha production	Gene Ontology	GO:0032727	1	23	0.0632762271917	0.0885401180063	CHUK	http://amigo.geneontology.org/amigo/term/GO:0032727
positive regulation of oligodendrocyte differentiation	Gene Ontology	GO:0048714	1	23	0.0632762271917	0.0885401180063	PPARG	http://amigo.geneontology.org/amigo/term/GO:0048714
artery morphogenesis	Gene Ontology	GO:0048844	1	23	0.0632762271917	0.0885401180063	TGFBR1	http://amigo.geneontology.org/amigo/term/GO:0048844
maternal process involved in female pregnancy	Gene Ontology	GO:0060135	1	23	0.0632762271917	0.0885401180063	MMP7	http://amigo.geneontology.org/amigo/term/GO:0060135
exogenous drug catabolic process	Gene Ontology	GO:0042738	1	23	0.0632762271917	0.0885401180063	CYP1A2	http://amigo.geneontology.org/amigo/term/GO:0042738
pyruvate metabolic process	Gene Ontology	GO:0006090	1	23	0.0632762271917	0.0885401180063	ME1	http://amigo.geneontology.org/amigo/term/GO:0006090
negative regulation of intrinsic apoptotic signaling pathway	Gene Ontology	GO:2001243	1	23	0.0632762271917	0.0885401180063	SRC	http://amigo.geneontology.org/amigo/term/GO:2001243
transcription coactivator binding	Gene Ontology	GO:0001223	1	23	0.0632762271917	0.0885401180063	PPARD	http://amigo.geneontology.org/amigo/term/GO:0001223
dioxygenase activity	Gene Ontology	GO:0051213	1	23	0.0632762271917	0.0885401180063	PTGS1	http://amigo.geneontology.org/amigo/term/GO:0051213
inflammatory response to antigenic stimulus	Gene Ontology	GO:0002437	1	23	0.0632762271917	0.0885401180063	IL1RN	http://amigo.geneontology.org/amigo/term/GO:0002437
positive regulation of intracellular protein transport	Gene Ontology	GO:0090316	1	23	0.0632762271917	0.0885401180063	CHRM1	http://amigo.geneontology.org/amigo/term/GO:0090316
positive regulation of osteoclast differentiation	Gene Ontology	GO:0045672	1	23	0.0632762271917	0.0885401180063	TNF	http://amigo.geneontology.org/amigo/term/GO:0045672
membrane protein ectodomain proteolysis	Gene Ontology	GO:0006509	1	23	0.0632762271917	0.0885401180063	PRKCQ	http://amigo.geneontology.org/amigo/term/GO:0006509
steroid hormone mediated signaling pathway	Gene Ontology	GO:0043401	1	23	0.0632762271917	0.0885401180063	PPARD	http://amigo.geneontology.org/amigo/term/GO:0043401
chemokine binding	Gene Ontology	GO:0019956	1	23	0.0632762271917	0.0885401180063	CCRL2	http://amigo.geneontology.org/amigo/term/GO:0019956
positive regulation of long-term synaptic potentiation	Gene Ontology	GO:1900273	1	23	0.0632762271917	0.0885401180063	ADORA2A	http://amigo.geneontology.org/amigo/term/GO:1900273
cAMP binding	Gene Ontology	GO:0030552	1	23	0.0632762271917	0.0885401180063	PDE4D	http://amigo.geneontology.org/amigo/term/GO:0030552
protein dephosphorylation	Gene Ontology	GO:0006470	2	149	0.0638834151579	0.0892957878718	MINPP1|LCK	http://amigo.geneontology.org/amigo/term/GO:0006470
lipid binding	Gene Ontology	GO:0008289	2	151	0.0653667938278	0.0908164338151	GLTP|PPARD	http://amigo.geneontology.org/amigo/term/GO:0008289
antigen processing and presentation	Gene Ontology	GO:0019882	1	24	0.0658248437577	0.0908164338151	CLEC4M	http://amigo.geneontology.org/amigo/term/GO:0019882
decidualization	Gene Ontology	GO:0046697	1	24	0.0658248437577	0.0908164338151	PPARD	http://amigo.geneontology.org/amigo/term/GO:0046697
intrinsic apoptotic signaling pathway by p53 class mediator	Gene Ontology	GO:0072332	1	24	0.0658248437577	0.0908164338151	TP53	http://amigo.geneontology.org/amigo/term/GO:0072332
pancreas development	Gene Ontology	GO:0031016	1	24	0.0658248437577	0.0908164338151	ALDH1A2	http://amigo.geneontology.org/amigo/term/GO:0031016
male meiotic nuclear division	Gene Ontology	GO:0007140	1	24	0.0658248437577	0.0908164338151	ATM	http://amigo.geneontology.org/amigo/term/GO:0007140
positive regulation of receptor internalization	Gene Ontology	GO:0002092	1	24	0.0658248437577	0.0908164338151	WNT3A	http://amigo.geneontology.org/amigo/term/GO:0002092
calcium channel complex	Gene Ontology	GO:0034704	1	24	0.0658248437577	0.0908164338151	PDE4D	http://amigo.geneontology.org/amigo/term/GO:0034704
response to cadmium ion	Gene Ontology	GO:0046686	1	24	0.0658248437577	0.0908164338151	KIT	http://amigo.geneontology.org/amigo/term/GO:0046686
positive regulation of interleukin-4 production	Gene Ontology	GO:0032753	1	24	0.0658248437577	0.0908164338151	PRKCQ	http://amigo.geneontology.org/amigo/term/GO:0032753
cellular response to fatty acid	Gene Ontology	GO:0071398	1	24	0.0658248437577	0.0908164338151	SRC	http://amigo.geneontology.org/amigo/term/GO:0071398
positive regulation of protein autophosphorylation	Gene Ontology	GO:0031954	1	24	0.0658248437577	0.0908164338151	SRC	http://amigo.geneontology.org/amigo/term/GO:0031954
glucose transmembrane transport	Gene Ontology	GO:1904659	1	24	0.0658248437577	0.0908164338151	PPARD	http://amigo.geneontology.org/amigo/term/GO:1904659
phospholipid biosynthetic process	Gene Ontology	GO:0008654	1	24	0.0658248437577	0.0908164338151	PPARD	http://amigo.geneontology.org/amigo/term/GO:0008654
positive regulation of wound healing	Gene Ontology	GO:0090303	1	24	0.0658248437577	0.0908164338151	PTK2	http://amigo.geneontology.org/amigo/term/GO:0090303
ventricular cardiac muscle tissue morphogenesis	Gene Ontology	GO:0055010	1	25	0.0683665907372	0.0937881028164	FKBP1A	http://amigo.geneontology.org/amigo/term/GO:0055010
fatty acid binding	Gene Ontology	GO:0005504	1	25	0.0683665907372	0.0937881028164	FABP4	http://amigo.geneontology.org/amigo/term/GO:0005504
intrinsic apoptotic signaling pathway	Gene Ontology	GO:0097193	1	25	0.0683665907372	0.0937881028164	TP53	http://amigo.geneontology.org/amigo/term/GO:0097193
cell aging	Gene Ontology	GO:0007569	1	25	0.0683665907372	0.0937881028164	TP53	http://amigo.geneontology.org/amigo/term/GO:0007569
positive regulation of cell cycle arrest	Gene Ontology	GO:0071158	1	25	0.0683665907372	0.0937881028164	TP53	http://amigo.geneontology.org/amigo/term/GO:0071158
aromatase activity	Gene Ontology	GO:0070330	1	25	0.0683665907372	0.0937881028164	CYP1A2	http://amigo.geneontology.org/amigo/term/GO:0070330
positive regulation of focal adhesion assembly	Gene Ontology	GO:0051894	1	25	0.0683665907372	0.0937881028164	KDR	http://amigo.geneontology.org/amigo/term/GO:0051894
negative regulation of peptidyl-serine phosphorylation	Gene Ontology	GO:0033137	1	25	0.0683665907372	0.0937881028164	PDE4D	http://amigo.geneontology.org/amigo/term/GO:0033137
glycosaminoglycan binding	Gene Ontology	GO:0005539	1	26	0.0709014864725	0.0960274714954	TGFBR2	http://amigo.geneontology.org/amigo/term/GO:0005539
negative regulation of axon extension involved in axon guidance	Gene Ontology	GO:0048843	1	26	0.0709014864725	0.0960274714954	WNT3A	http://amigo.geneontology.org/amigo/term/GO:0048843
replication fork	Gene Ontology	GO:0005657	1	26	0.0709014864725	0.0960274714954	TP53	http://amigo.geneontology.org/amigo/term/GO:0005657
positive regulation of muscle cell differentiation	Gene Ontology	GO:0051149	1	26	0.0709014864725	0.0960274714954	MDM2	http://amigo.geneontology.org/amigo/term/GO:0051149
positive regulation of phosphorylation	Gene Ontology	GO:0042327	1	26	0.0709014864725	0.0960274714954	ANG	http://amigo.geneontology.org/amigo/term/GO:0042327
positive regulation of extrinsic apoptotic signaling pathway	Gene Ontology	GO:2001238	1	26	0.0709014864725	0.0960274714954	TNF	http://amigo.geneontology.org/amigo/term/GO:2001238
pigmentation	Gene Ontology	GO:0043473	1	26	0.0709014864725	0.0960274714954	KIT	http://amigo.geneontology.org/amigo/term/GO:0043473
triglyceride catabolic process	Gene Ontology	GO:0019433	1	26	0.0709014864725	0.0960274714954	FABP4	http://amigo.geneontology.org/amigo/term/GO:0019433
execution phase of apoptosis	Gene Ontology	GO:0097194	1	26	0.0709014864725	0.0960274714954	CASP8	http://amigo.geneontology.org/amigo/term/GO:0097194
proximal/distal pattern formation	Gene Ontology	GO:0009954	1	26	0.0709014864725	0.0960274714954	ALDH1A2	http://amigo.geneontology.org/amigo/term/GO:0009954
skeletal muscle contraction	Gene Ontology	GO:0003009	1	26	0.0709014864725	0.0960274714954	CHUK	http://amigo.geneontology.org/amigo/term/GO:0003009
steroid biosynthetic process	Gene Ontology	GO:0006694	1	26	0.0709014864725	0.0960274714954	HSD17B1	http://amigo.geneontology.org/amigo/term/GO:0006694
G-protein alpha-subunit binding	Gene Ontology	GO:0001965	1	26	0.0709014864725	0.0960274714954	RGS1	http://amigo.geneontology.org/amigo/term/GO:0001965
response to morphine	Gene Ontology	GO:0043278	1	26	0.0709014864725	0.0960274714954	MDM2	http://amigo.geneontology.org/amigo/term/GO:0043278
cellular response to glucagon stimulus	Gene Ontology	GO:0071377	1	26	0.0709014864725	0.0960274714954	GLP2R	http://amigo.geneontology.org/amigo/term/GO:0071377
cAMP-mediated signaling	Gene Ontology	GO:0019933	1	27	0.0734295492573	0.0983497487535	PDE4D	http://amigo.geneontology.org/amigo/term/GO:0019933
response to organic substance	Gene Ontology	GO:0010033	1	27	0.0734295492573	0.0983497487535	GART	http://amigo.geneontology.org/amigo/term/GO:0010033
smooth endoplasmic reticulum	Gene Ontology	GO:0005790	1	27	0.0734295492573	0.0983497487535	ERP29	http://amigo.geneontology.org/amigo/term/GO:0005790
response to gamma radiation	Gene Ontology	GO:0010332	1	27	0.0734295492573	0.0983497487535	TP53	http://amigo.geneontology.org/amigo/term/GO:0010332
pituitary gland development	Gene Ontology	GO:0021983	1	27	0.0734295492573	0.0983497487535	ALDH1A2	http://amigo.geneontology.org/amigo/term/GO:0021983
ephrin receptor binding	Gene Ontology	GO:0046875	1	27	0.0734295492573	0.0983497487535	SRC	http://amigo.geneontology.org/amigo/term/GO:0046875
positive regulation of interleukin-2 production	Gene Ontology	GO:0032743	1	27	0.0734295492573	0.0983497487535	PDE4D	http://amigo.geneontology.org/amigo/term/GO:0032743
cellular response to vascular endothelial growth factor stimulus	Gene Ontology	GO:0035924	1	27	0.0734295492573	0.0983497487535	KDR	http://amigo.geneontology.org/amigo/term/GO:0035924
axon extension	Gene Ontology	GO:0048675	1	27	0.0734295492573	0.0983497487535	HSP90AA1	http://amigo.geneontology.org/amigo/term/GO:0048675
regulation of defense response to virus by virus	Gene Ontology	GO:0050690	1	27	0.0734295492573	0.0983497487535	LCK	http://amigo.geneontology.org/amigo/term/GO:0050690
positive regulation of protein localization to nucleus	Gene Ontology	GO:1900182	1	27	0.0734295492573	0.0983497487535	SRC	http://amigo.geneontology.org/amigo/term/GO:1900182
focal adhesion assembly	Gene Ontology	GO:0048041	1	27	0.0734295492573	0.0983497487535	SRC	http://amigo.geneontology.org/amigo/term/GO:0048041
voltage-gated calcium channel complex	Gene Ontology	GO:0005891	1	27	0.0734295492573	0.0983497487535	PDE4D	http://amigo.geneontology.org/amigo/term/GO:0005891
phagocytic cup	Gene Ontology	GO:0001891	1	27	0.0734295492573	0.0983497487535	TNF	http://amigo.geneontology.org/amigo/term/GO:0001891
cysteine-type peptidase activity	Gene Ontology	GO:0008234	1	28	0.0759507973368	0.100312373841	CASP8	http://amigo.geneontology.org/amigo/term/GO:0008234
histone acetyltransferase binding	Gene Ontology	GO:0035035	1	28	0.0759507973368	0.100312373841	TP53	http://amigo.geneontology.org/amigo/term/GO:0035035
podosome	Gene Ontology	GO:0002102	1	28	0.0759507973368	0.100312373841	SRC	http://amigo.geneontology.org/amigo/term/GO:0002102
positive regulation of vascular endothelial growth factor production	Gene Ontology	GO:0010575	1	28	0.0759507973368	0.100312373841	ADORA2B	http://amigo.geneontology.org/amigo/term/GO:0010575
negative regulation of apoptotic signaling pathway	Gene Ontology	GO:2001234	1	28	0.0759507973368	0.100312373841	TNF	http://amigo.geneontology.org/amigo/term/GO:2001234
positive regulation of release of cytochrome c from mitochondria	Gene Ontology	GO:0090200	1	28	0.0759507973368	0.100312373841	TP53	http://amigo.geneontology.org/amigo/term/GO:0090200
defense response to fungus	Gene Ontology	GO:0050832	1	28	0.0759507973368	0.100312373841	CTSG	http://amigo.geneontology.org/amigo/term/GO:0050832
regulation of mitochondrial membrane potential	Gene Ontology	GO:0051881	1	28	0.0759507973368	0.100312373841	ADORA2A	http://amigo.geneontology.org/amigo/term/GO:0051881
regulation of calcium ion transport	Gene Ontology	GO:0051924	1	28	0.0759507973368	0.100312373841	ADORA2A	http://amigo.geneontology.org/amigo/term/GO:0051924
outflow tract septum morphogenesis	Gene Ontology	GO:0003148	1	28	0.0759507973368	0.100312373841	TGFBR2	http://amigo.geneontology.org/amigo/term/GO:0003148
negative regulation of fibroblast proliferation	Gene Ontology	GO:0048147	1	28	0.0759507973368	0.100312373841	TP53	http://amigo.geneontology.org/amigo/term/GO:0048147
Cul4-RING E3 ubiquitin ligase complex	Gene Ontology	GO:0080008	1	28	0.0759507973368	0.100312373841	WDTC1	http://amigo.geneontology.org/amigo/term/GO:0080008
synaptic transmission, glutamatergic	Gene Ontology	GO:0035249	1	28	0.0759507973368	0.100312373841	ADORA2A	http://amigo.geneontology.org/amigo/term/GO:0035249
chemorepellent activity	Gene Ontology	GO:0045499	1	28	0.0759507973368	0.100312373841	DPP4	http://amigo.geneontology.org/amigo/term/GO:0045499
microglial cell activation	Gene Ontology	GO:0001774	1	28	0.0759507973368	0.100312373841	TNF	http://amigo.geneontology.org/amigo/term/GO:0001774
viral life cycle	Gene Ontology	GO:0019058	1	28	0.0759507973368	0.100312373841	FURIN	http://amigo.geneontology.org/amigo/term/GO:0019058
CCR chemokine receptor binding	Gene Ontology	GO:0048020	1	28	0.0759507973368	0.100312373841	CCRL2	http://amigo.geneontology.org/amigo/term/GO:0048020
homeostasis of number of cells within a tissue	Gene Ontology	GO:0048873	1	28	0.0759507973368	0.100312373841	PTPN11	http://amigo.geneontology.org/amigo/term/GO:0048873
cellular response to virus	Gene Ontology	GO:0098586	1	28	0.0759507973368	0.100312373841	CHUK	http://amigo.geneontology.org/amigo/term/GO:0098586
T cell homeostasis	Gene Ontology	GO:0043029	1	28	0.0759507973368	0.100312373841	JAK3	http://amigo.geneontology.org/amigo/term/GO:0043029
positive regulation of synaptic transmission, glutamatergic	Gene Ontology	GO:0051968	1	29	0.078465248908	0.102412935277	ADORA2A	http://amigo.geneontology.org/amigo/term/GO:0051968
regulation of transcription involved in G1/S transition of mitotic cell cycle	Gene Ontology	GO:0000083	1	29	0.078465248908	0.102412935277	TFDP2	http://amigo.geneontology.org/amigo/term/GO:0000083
midbrain development	Gene Ontology	GO:0030901	1	29	0.078465248908	0.102412935277	FGFR1	http://amigo.geneontology.org/amigo/term/GO:0030901
myelin sheath	Gene Ontology	GO:0043209	1	29	0.078465248908	0.102412935277	HSP90AA1	http://amigo.geneontology.org/amigo/term/GO:0043209
axonal growth cone	Gene Ontology	GO:0044295	1	29	0.078465248908	0.102412935277	HSP90AA1	http://amigo.geneontology.org/amigo/term/GO:0044295
regulation of I-kappaB kinase/NF-kappaB signaling	Gene Ontology	GO:0043122	1	29	0.078465248908	0.102412935277	TNF	http://amigo.geneontology.org/amigo/term/GO:0043122
regulation of ERK1 and ERK2 cascade	Gene Ontology	GO:0070372	1	29	0.078465248908	0.102412935277	EPHA2	http://amigo.geneontology.org/amigo/term/GO:0070372
regulation of signal transduction	Gene Ontology	GO:0009966	1	29	0.078465248908	0.102412935277	FURIN	http://amigo.geneontology.org/amigo/term/GO:0009966
entrainment of circadian clock by photoperiod	Gene Ontology	GO:0043153	1	29	0.078465248908	0.102412935277	TP53	http://amigo.geneontology.org/amigo/term/GO:0043153
embryonic hindlimb morphogenesis	Gene Ontology	GO:0035116	1	29	0.078465248908	0.102412935277	RARG	http://amigo.geneontology.org/amigo/term/GO:0035116
negative regulation of mitotic cell cycle	Gene Ontology	GO:0045930	1	29	0.078465248908	0.102412935277	TNF	http://amigo.geneontology.org/amigo/term/GO:0045930
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	Gene Ontology	GO:0042771	1	29	0.078465248908	0.102412935277	TP53	http://amigo.geneontology.org/amigo/term/GO:0042771
neuronal action potential	Gene Ontology	GO:0019228	1	29	0.078465248908	0.102412935277	SCN5A	http://amigo.geneontology.org/amigo/term/GO:0019228
signaling receptor complex adaptor activity	Gene Ontology	GO:0030159	1	29	0.078465248908	0.102412935277	PTPN11	http://amigo.geneontology.org/amigo/term/GO:0030159
regulation of sensory perception of pain	Gene Ontology	GO:0051930	1	29	0.078465248908	0.102412935277	OXT	http://amigo.geneontology.org/amigo/term/GO:0051930
cellular response to copper ion	Gene Ontology	GO:0071280	1	29	0.078465248908	0.102412935277	CYP1A2	http://amigo.geneontology.org/amigo/term/GO:0071280
leukocyte cell-cell adhesion	Gene Ontology	GO:0007159	1	29	0.078465248908	0.102412935277	CLEC4M	http://amigo.geneontology.org/amigo/term/GO:0007159
regulation of synaptic transmission, glutamatergic	Gene Ontology	GO:0051966	1	30	0.08097292212	0.104913771475	TNF	http://amigo.geneontology.org/amigo/term/GO:0051966
