ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	class	class2
GO:0016043	cellular component organization	437	-0.142129559976708	-1.40339227669298	0.0108296418145028	0.310211059143989	0.295294138733729	398	tags=35%, list=28%, signal=36%	PFN1/CHMP2A/TNFAIP1/ABCA3/POLR1E/TBCA/SARM1/SHH/CNTN5/CCDC88B/QSOX1/OGFR/HACL1/DMD/SAE1/MYH6/TP73/RRM1/PGAM5/NR1H2/IKBKG/CORO1B/PRX/RUVBL1/FADD/ERCC1/EXO1/BLOC1S3/DNAJB8/GRIN1/VTN/CAV2/CEP19/LRP5/ARPC5L/STX10/RPL6/FBXO31/FMNL1/DAPK3/ACTN4/CDK16/SUV39H1/PRTN3/BAD/DPYSL4/RAPH1/SOS1/FRMD5/COL16A1/MBP/CSNK2B/PLEKHO1/TULP1/CENPN/HPS6/ATP8B2/NCLN/CDCA5/HAUS7/EPS8L1/NUP62/TRPM6/SNAI1/CDC26/BCAR1/MMP25/KLK6/SPAG16/HEBP2/BRK1/NAA60/DMAP1/RCC1/NAA10/UNC119/BCR/HDAC11/CTNNBIP1/CNP/PKP4/KCTD21/FURIN/PRPF19/AFAP1/SF3A1/WRAP53/SNCA/TSPYL5/MPRIP/DGKD/PPM1F/STOX1/IL2RB/TERF1/RASAL1/NOXO1/OSBPL5/FZD1/SLC12A9/NPRL3/EPB41L4A/PSTPIP2/TCF4/TNNT2/MMP7/ITGB4/CDKN1A/FKBP1A/CABIN1/SH2B2/SCAMP5/PLXNA4/EMD/LLGL2/TMEM14A/TUBA4A/ITGA4/TTK/EHD2/PLEKHG2/ANG/TNF/IL1RAP/BCL3/SERPINH1/KPTN/CORO1A/SNTA1/ARMC9/PHACTR1/SH3BP4/RASSF7/COX7A1/TNFRSF11B/EPHA2/DSG2/TP63/GIT1/MYRF/RAP1GAP/ELAVL4/OCLN/RGS14/S100A8/CTTNBP2/CSF1R/ANKRD13B/TPM1/TAL1/S100B/CDH2	BP	mDC
GO:0005887	integral component of plasma membrane	139	-0.196911410006559	-1.65645617392318	0.0108886241467178	0.310211059143989	0.295294138733729	176	tags=20%, list=12%, signal=20%	ADRA2B/BDKRB2/IL2RB/SLC39A5/NOXO1/IFNLR1/PORCN/ITGB4/PLXNA4/IL18R1/ITGA4/TNF/CACNG1/CCR4/ADCY5/IL1RAP/CCR3/CLEC1A/KCNIP1/EPHA2/TMC5/TSPAN15/CD1E/CSF1R/P2RY6/CD1A/CDH2/PTGER3	CC	mDC
GO:0006887	exocytosis	27	-0.361694153906806	-1.81352484394605	0.0109963098373322	0.310211059143989	0.295294138733729	122	tags=30%, list=9%, signal=28%	SCAMP5/LLGL2/SCRN1/ANXA3/CORO1A/GIT1/S100A13/RAB15	BP	mDC
GO:0098798	mitochondrial protein-containing complex	18	-0.408869035092978	-1.7569603081695	0.0110448215893549	0.310211059143989	0.295294138733729	650	tags=89%, list=45%, signal=49%	NDUFB6/NDUFB10/POLRMT/COX5A/NDUFV1/MRPL38/NDUFC1/NDUFV2/COX6C/MRPL37/MRPL10/MRPS34/MRPL55/MRPS17/MRPL24/COX7A1	CC	mDC
GO:0007420	brain development	59	-0.25837686108634	-1.7092057618415	0.0111115835709083	0.310211059143989	0.295294138733729	427	tags=49%, list=30%, signal=36%	SPHK2/KCNK3/GSC/SHH/RRM1/TRAPPC9/GRIN1/ABAT/OXCT1/SCN5A/BAD/SOS1/MBP/SLC6A11/E2F1/ZFHX2/CNP/EN2/FZD1/PLXNA4/LHX5/ANXA3/PHACTR1/GIT1/UNCX/ELAVL4/CTTNBP2/S100A1/CDH2	BP	mDC
GO:0048869	cellular developmental process	312	-0.150173696307821	-1.45609497347997	0.0116699975482567	0.321398040585773	0.305943178967812	362	tags=33%, list=25%, signal=32%	MYH6/TP73/NR1H2/CORO1B/PRX/TRAPPC9/HIVEP3/FADD/ERCC1/POR/BLOC1S3/VTN/CAV2/BYSL/LRP5/WNT10A/ITM2A/FBXO31/CACNA1H/DAPK3/ACTN4/CDK16/SUV39H1/PRTN3/BAD/NRL/DPYSL4/RAPH1/SOS1/TESC/PLEKHO1/TULP1/HPS6/LRRK1/E2F1/NUP62/SNAI1/KLK6/SPAG16/TET2/ZFHX2/MBOAT2/BCR/HDAC11/CTNNBIP1/CNP/FOXN1/CD79A/PRPF19/GPR137B/EN2/ATOH8/ZEB1/ADRA2B/SLC39A5/RASAL1/ERF/FZD1/LBH/TCF4/TNNT2/BCL9/ITGB4/CDKN1A/SH2B2/PLXNA4/LHX5/EMD/ZBED2/IL18R1/ITGA4/MDFI/EGR1/DTYMK/EHD2/ANG/TNF/CCR4/BCL3/SERPINH1/PHACTR1/FUT7/S1PR5/TGFBR3L/EPHA2/TP63/GIT1/MYRF/FZD2/RAP1GAP/UNCX/ELAVL4/RGS14/FOXD4/S100A8/BEX1/CSF1R/FNDC5/TPM1/AQP3/TAL1/S100B/CDH2	BP	mDC
GO:0051049	regulation of transport	142	-0.195008142827831	-1.63982931903539	0.0119490778706743	0.322427575894859	0.30692320767224	336	tags=34%, list=23%, signal=29%	GRIN1/VTN/LRP5/ABAT/UCP2/OXCT1/CACNA1H/ACTN4/CDK16/SCN5A/PRTN3/BAD/GPD1L/TESC/TULP1/NUP62/DMAP1/UNC119/FURIN/SNCA/CLTCL1/DGKD/ADRA2B/PPM1F/IL2RB/TNNT2/FKBP1A/SCAMP5/EMD/LLGL2/TMEM14A/EHD2/ANG/TNF/CACNG1/ADCY5/CORO1A/SNTA1/KCNIP1/GIT1/OCLN/S100A8/ANKRD13B/P2RY6/S100A1/CDH2/RAB15/PTGER3	BP	mDC
GO:0012505	endomembrane system	337	-0.149028866888785	-1.46647773984013	0.0121353470015628	0.322427575894859	0.30692320767224	134	tags=14%, list=9%, signal=17%	PORCN/FADS3/BCL9/ITGB4/FKBP1A/SCAMP5/SLC30A4/EMD/C1orf35/TMEM14A/IFITM3/SCRN1/F13A1/EHD2/TNF/ZDHHC22/GALNT18/STEAP1B/SERPINH1/ANXA3/CORO1A/CHST6/SECTM1/FUT7/COL6A2/CD93/SH3BP4/TP63/MYRF/RAP1GAP/CHST10/ELAVL4/PARM1/S100A8/TSPAN15/CD1E/PLAT/CTTNBP2/FNDC5/ANKRD13B/CD207/S100A1/CD1A/CDH2/ADAM19/RAB15/PTGER3	CC	mDC
GO:0004222	metalloendopeptidase activity	11	-0.507477316840539	-1.83164982850842	0.0121820036034858	0.322427575894859	0.30692320767224	273	tags=55%, list=19%, signal=44%	MEP1A/MMP25/ECE1/YBEY/MMP7/ADAM19	MF	mDC
GO:0048708	astrocyte differentiation	11	-0.50481282217963	-1.82203280519179	0.0130221288938444	0.329889926709376	0.314026721205196	90	tags=45%, list=6%, signal=43%	PRPF19/TNF/S100A8/TAL1/S100B	BP	mDC
GO:0007608	sensory perception of smell	19	0.452200304624443	1.84644649575246	0.0131126168717493	0.329889926709376	0.314026721205196	667	tags=95%, list=47%, signal=51%	OR8H3/SLC6A3/OR13C4/OR51Q1/OR5H1/OR11A1/OR2V2/OR5B21/OR2T1/OR6C74/OR10J3/OR2AG1/OR10G2/OR6V1/OR52N5/OR7A5/OR11H12/OR10J1	BP	mDC
GO:0010008	endosome membrane	38	-0.30835991486599	-1.75421342725857	0.0131186749387031	0.329889926709376	0.314026721205196	205	tags=32%, list=14%, signal=28%	FURIN/ECE1/IFITM2/SCAMP5/SLC30A4/IFITM3/EHD2/PARM1/TSPAN15/CD207/CD1A/RAB15	CC	mDC
GO:0071456	cellular response to hypoxia	17	-0.431444749437834	-1.81788958464529	0.013259527263745	0.329889926709376	0.314026721205196	457	tags=71%, list=32%, signal=49%	CPEB1/HYOU1/KCNK3/EGLN2/SUV39H1/BAD/E2F1/EGLN3/STOX1/EGR1/AQP3/S100B	BP	mDC
GO:0007275	multicellular organism development	395	-0.144349863479043	-1.42622048318285	0.0132972419272444	0.329889926709376	0.314026721205196	350	tags=31%, list=24%, signal=32%	PRX/TRAPPC9/HIVEP3/FADD/ERCC1/POR/EXO1/BLOC1S3/GRIN1/VTN/CAV2/BYSL/LRP5/WNT10A/ABAT/ITM2A/UCP2/OXCT1/FBXO31/CACNA1H/DAPK3/CDK16/SCN5A/PRTN3/BAD/ADCY9/NRL/MKNK2/DPYSL4/RAPH1/SOS1/TESC/MBP/CSNK2B/TULP1/SLC6A11/LRRK1/E2F1/SNAI1/KLK6/TET2/BRK1/ZFHX2/MBOAT2/UNC119/CCDC24/CALCRL/BCR/HDAC11/CTNNBIP1/CNP/RHO/FOXN1/CD79A/FURIN/PRPF19/GPR137B/EN2/ATOH8/SNCA/ECE1/DGKD/ZEB1/ADRA2B/STOX1/SLC39A5/RASAL1/FZD1/CALCA/NPRL3/LBH/TCF4/TNNT2/BCL9/ITGB4/CDKN1A/FKBP1A/CRIP2/SH2B2/MPST/PLXNA4/LHX5/EMD/ZBED2/IL18R1/ITGA4/MDFI/EGR1/ANG/TNF/CCR4/IL1RAP/BCL3/SERPINH1/ANXA3/PRPS1L1/CCR3/PHACTR1/FUT7/S1PR5/TGFBR3L/TNFRSF11B/EPHA2/DSG2/TP63/GIT1/MYRF/FZD2/RAP1GAP/UNCX/ELAVL4/RGS14/S100A8/BEX1/CTTNBP2/CSF1R/TPM1/S100A1/AQP3/TAL1/S100B/CDH2/ADAM19	BP	mDC
GO:0002449	lymphocyte mediated immunity	20	-0.419932324915068	-1.88860804492026	0.0135593658199604	0.329889926709376	0.314026721205196	109	tags=35%, list=8%, signal=33%	IL18R1/TNF/BCL3/CORO1A/FUT7/CD1E/CD1A	BP	mDC
GO:0002706	regulation of lymphocyte mediated immunity	13	-0.470111767589984	-1.76970496650586	0.013858719903079	0.329889926709376	0.314026721205196	109	tags=38%, list=8%, signal=36%	IL18R1/TNF/FUT7/CD1E/CD1A	BP	mDC
GO:0071840	cellular component organization or biogenesis	450	-0.138748886574543	-1.38043743149127	0.0141035598558148	0.329889926709376	0.314026721205196	398	tags=34%, list=28%, signal=36%	PFN1/CHMP2A/TNFAIP1/ABCA3/POLR1E/TBCA/SARM1/SHH/CNTN5/CCDC88B/QSOX1/NOP16/OGFR/HACL1/DMD/SAE1/MYH6/TP73/RRM1/PGAM5/NR1H2/IKBKG/CORO1B/PRX/RUVBL1/FADD/ERCC1/EXO1/BLOC1S3/DNAJB8/GRIN1/VTN/CAV2/CEP19/BYSL/LRP5/ARPC5L/STX10/RPL6/FBXO31/FMNL1/DAPK3/ACTN4/CDK16/SUV39H1/PRTN3/BAD/DPYSL4/RAPH1/SOS1/FRMD5/COL16A1/MBP/CSNK2B/PLEKHO1/TULP1/CENPN/HPS6/ATP8B2/NCLN/CDCA5/HAUS7/EPS8L1/NUP62/TRPM6/SNAI1/CDC26/BCAR1/MMP25/KLK6/SPAG16/HEBP2/BRK1/NAA60/DMAP1/RCC1/NAA10/UNC119/BCR/HDAC11/CTNNBIP1/CNP/PKP4/KCTD21/FURIN/PRPF19/AFAP1/SF3A1/WRAP53/SNCA/TSPYL5/MPRIP/DGKD/PPM1F/STOX1/IL2RB/TERF1/RASAL1/NOXO1/OSBPL5/FZD1/YBEY/SLC12A9/NPRL3/EPB41L4A/PSTPIP2/TCF4/TNNT2/MMP7/ITGB4/CDKN1A/FKBP1A/CABIN1/SH2B2/SCAMP5/PLXNA4/EMD/LLGL2/TMEM14A/TUBA4A/ITGA4/TTK/EHD2/PLEKHG2/ANG/TNF/IL1RAP/BCL3/SERPINH1/KPTN/CORO1A/SNTA1/ARMC9/PHACTR1/SH3BP4/RASSF7/COX7A1/TNFRSF11B/EPHA2/DSG2/TP63/GIT1/MYRF/RAP1GAP/ELAVL4/OCLN/RGS14/S100A8/CTTNBP2/CSF1R/ANKRD13B/TPM1/TAL1/S100B/CDH2	BP	mDC
GO:0031226	intrinsic component of plasma membrane	145	-0.186886998673127	-1.58679178099879	0.0141521942218164	0.329889926709376	0.314026721205196	176	tags=19%, list=12%, signal=19%	ADRA2B/BDKRB2/IL2RB/SLC39A5/NOXO1/IFNLR1/PORCN/ITGB4/PLXNA4/IL18R1/ITGA4/TNF/CACNG1/CCR4/ADCY5/IL1RAP/CCR3/CLEC1A/KCNIP1/EPHA2/TMC5/TSPAN15/CD1E/CSF1R/P2RY6/CD1A/CDH2/PTGER3	CC	mDC
GO:0065008	regulation of biological quality	301	-0.151103003242768	-1.43520831597757	0.0143816917561508	0.329889926709376	0.314026721205196	432	tags=39%, list=30%, signal=34%	CCL13/RAP1GAP2/AANAT/KCNK3/SPI1/GADD45G/EGLN2/RAB7A/CCL19/SRD5A2/VARS2/GATA4/PFN1/ABCA3/SHH/GPR88/CYB561D2/CXCR6/DMD/MYH6/PGAM5/NR1H2/CORO1B/FADD/POR/BLOC1S3/GRIN1/VTN/CAV2/LRP5/ABAT/ARPC5L/UCP2/OXCT1/FMNL1/CACNA1H/POTEF/DAPK3/CDK16/SCN5A/BAD/GPD1L/HYPK/SOS1/TESC/MBP/PLEKHO1/TULP1/HPS6/ATP8B2/NCLN/SLC6A11/LRRK1/E2F1/DGKA/KLK6/HEBP2/BRK1/CTNNBIP1/CNP/RHO/FOXN1/FURIN/GPR137B/TBRG4/SNCA/ECE1/DGKD/ADRA2B/BDKRB2/STOX1/SLC39A5/ZC3H12D/SLC12A9/CALCA/DDB1/ADH1A/PORCN/TNNT2/FKBP1A/SH2B2/PLXNA4/SLC30A4/TMEM14A/IL18R1/CCL14/F13A1/EGR1/PLEKHG2/ANG/TNF/CCR4/ADCY5/IL1RAP/GNA15/CORO1A/SNTA1/CCR3/PLEKHN1/TNFRSF11B/DSG2/TP63/GIT1/ELAVL4/OCLN/RGS14/S100A8/PLAT/CTTNBP2/CSF1R/TPM1/P2RY6/AQP3/TAL1/S100B/CDH2/PTGER3	BP	mDC
GO:0030154	cell differentiation	307	-0.149855902215919	-1.447410983042	0.0144639932695206	0.329889926709376	0.314026721205196	350	tags=32%, list=24%, signal=31%	PRX/TRAPPC9/HIVEP3/FADD/ERCC1/POR/BLOC1S3/VTN/CAV2/BYSL/LRP5/WNT10A/ITM2A/FBXO31/CACNA1H/DAPK3/ACTN4/CDK16/SUV39H1/PRTN3/BAD/NRL/DPYSL4/RAPH1/SOS1/TESC/PLEKHO1/TULP1/HPS6/LRRK1/E2F1/SNAI1/KLK6/SPAG16/TET2/ZFHX2/MBOAT2/BCR/HDAC11/CTNNBIP1/CNP/FOXN1/CD79A/PRPF19/GPR137B/EN2/ATOH8/ZEB1/ADRA2B/SLC39A5/RASAL1/ERF/FZD1/LBH/TCF4/TNNT2/BCL9/ITGB4/CDKN1A/SH2B2/PLXNA4/LHX5/EMD/ZBED2/IL18R1/ITGA4/MDFI/EGR1/DTYMK/EHD2/ANG/TNF/CCR4/BCL3/SERPINH1/PHACTR1/FUT7/S1PR5/TGFBR3L/EPHA2/TP63/GIT1/MYRF/FZD2/RAP1GAP/UNCX/ELAVL4/RGS14/FOXD4/S100A8/BEX1/CSF1R/FNDC5/TPM1/AQP3/TAL1/S100B/CDH2	BP	mDC
GO:0030312	external encapsulating structure	48	-0.282032078657636	-1.71609952577747	0.0145682499528184	0.329889926709376	0.314026721205196	131	tags=23%, list=9%, signal=22%	MMP7/ITGB4/F13A1/ANG/SERPINH1/COL6A2/TNFRSF11B/LINGO1/S100A8/CDH2/ADAM19	CC	mDC
GO:0031012	extracellular matrix	48	-0.282032078657636	-1.71609952577747	0.0145682499528184	0.329889926709376	0.314026721205196	131	tags=23%, list=9%, signal=22%	MMP7/ITGB4/F13A1/ANG/SERPINH1/COL6A2/TNFRSF11B/LINGO1/S100A8/CDH2/ADAM19	CC	mDC
GO:0098772	molecular function regulator	154	-0.183143610475651	-1.58276402658532	0.0175752914973464	0.392543269669082	0.373667293011785	167	tags=21%, list=12%, signal=21%	RASAL1/CBX8/NOXO1/CALCA/NPRL3/CDKN1A/CABIN1/LLGL2/MDFI/CCL14/PRKAG3/PLEKHG2/DEF6/TNF/CACNG1/SERPINH1/ANXA3/GUCA1A/SNTA1/PHACTR1/SECTM1/SH3BP4/KCNIP1/TNFRSF11B/GIT1/RAP1GAP/ENHO/RGS14/LYPD1/FNDC5/CST6/TAL1	MF	mDC
GO:0051050	positive regulation of transport	77	-0.23787805831909	-1.68352748067776	0.0178692301005575	0.392543269669082	0.373667293011785	427	tags=47%, list=30%, signal=35%	SPHK2/RAB7A/CCL19/CHMP2A/ABCA3/SHH/DMD/SAE1/NR1H2/GRIN1/VTN/ABAT/OXCT1/CACNA1H/ACTN4/SCN5A/BAD/GPD1L/TESC/TULP1/DMAP1/SNCA/CLTCL1/DGKD/IL2RB/SCAMP5/EMD/EHD2/ANG/TNF/OCLN/S100A8/P2RY6/S100A1/CDH2/RAB15	BP	mDC
GO:0045859	regulation of protein kinase activity	45	-0.285542016293204	-1.72504629183673	0.0181526582197831	0.392543269669082	0.373667293011785	193	tags=31%, list=13%, signal=28%	SNCA/ADRA2B/PPM1F/STOX1/CALCA/CDKN1A/SERTAD1/PRKAG3/EGR1/ANG/TNF/RGS14/CSF1R/TAL1	BP	mDC
GO:0051240	positive regulation of multicellular organismal process	99	-0.219882909646691	-1.68397428959261	0.0182893214499357	0.392543269669082	0.373667293011785	122	tags=19%, list=9%, signal=19%	SCAMP5/PLXNA4/ZBED2/IL18R1/EGR1/TNF/IL1RAP/BCL3/ANXA3/CCR3/TP63/MYRF/RGS14/CSF1R/S100A13/TPM1/S100A1/S100B/PTGER3	BP	mDC
GO:0030424	axon	56	0.29225972902085	1.69378696468638	0.0182981406371751	0.392543269669082	0.373667293011785	343	tags=43%, list=24%, signal=34%	AAK1/SPTBN1/UNC80/TSC1/RASGRF1/SLC5A7/MAG/DLG2/OXT/HEPACAM/OTX2/KCNJ11/SLC6A3/SLC32A1/RET/SNAP25/NFASC/FKBP4/KCNA3/DLG4/CNGA3/DST/KCNC3/KIF5A	CC	mDC
GO:0006952	defense response	109	-0.200444038485578	-1.58800786543029	0.0189223328439801	0.401705357666995	0.382388809555432	226	tags=27%, list=16%, signal=24%	CALCRL/CTNNBIP1/FOXN1/FURIN/SNCA/MICB/BDKRB2/IFNLR1/IFITM2/CALCA/IL18R1/IFITM3/CCL14/ANG/TNF/CCR4/IL1RAP/BCL3/ANXA3/CORO1A/CCR3/FUT7/CLEC1A/EPHA2/GIT1/S100A8/CSF1R/CD207/PTGER3	BP	mDC
GO:0002521	leukocyte differentiation	47	-0.275252512754952	-1.68039787658411	0.0193865367546412	0.40321883164791	0.383829506082897	448	tags=55%, list=31%, signal=39%	METTL3/RUNX3/SPI1/CCL19/SHH/BATF2/FADD/ITM2A/PRTN3/BAD/SOS1/TESC/LRRK1/CTNNBIP1/FOXN1/CD79A/GPR137B/IL18R1/ITGA4/EGR1/TNF/BCL3/FUT7/EPHA2/CSF1R/TAL1	BP	mDC
GO:0021537	telencephalon development	18	-0.389161101206445	-1.67227290310154	0.0195871758258798	0.40321883164791	0.383829506082897	119	tags=33%, list=8%, signal=31%	PLXNA4/LHX5/ANXA3/PHACTR1/UNCX/CDH2	BP	mDC
GO:0032103	positive regulation of response to external stimulus	18	-0.388666878055577	-1.67014916570661	0.0195871758258798	0.40321883164791	0.383829506082897	193	tags=39%, list=13%, signal=34%	SNCA/PPM1F/TNF/CCR4/S100A8/CSF1R/PTGER3	BP	mDC
GO:0051345	positive regulation of hydrolase activity	57	-0.252929183126977	-1.65797381675564	0.0198998017365124	0.403921601166172	0.384498481973687	440	tags=53%, list=31%, signal=38%	PCNA/CCL13/RAP1GAP2/ARHGEF19/CCL19/PFN1/NR1H2/FADD/GRIN1/CAV2/PRTN3/BAD/MBP/EGLN3/BCR/DENND1A/PKP4/SNCA/PPM1F/TNNT2/CCL14/ANG/TNF/GNA15/EPHA2/RAP1GAP/RGS14/S100A8/TPM1/P2RY6	BP	mDC
GO:0050906	detection of stimulus involved in sensory perception	31	0.35727317733602	1.72497258979451	0.0201537229684927	0.403921601166172	0.384498481973687	588	tags=71%, list=41%, signal=43%	TAS2R13/SEMA5B/OR8H3/TAS2R8/GNAT2/OR13C4/OR51Q1/OR5H1/OR11A1/OR2V2/OR5B21/RTP1/OR2T1/OR6C74/TAS2R46/OR10J3/OR2AG1/TAS2R3/OR10G2/OR6V1/OR52N5/OR7A5	BP	mDC
GO:0031252	cell leading edge	47	-0.274460192302431	-1.67556081408951	0.0202158995676887	0.403921601166172	0.384498481973687	286	tags=38%, list=20%, signal=32%	RAPH1/TESC/PLEKHO1/EPS8L1/BCAR1/RINL/BRK1/ITGB4/SH2B2/KPTN/CORO1A/LAYN/EPHA2/GIT1/OCLN/TPM1/S100B/CDH2	CC	mDC
GO:0070848	response to growth factor	53	-0.260551514421712	-1.67668692819672	0.0210727153613972	0.416953338898325	0.396903570884569	430	tags=53%, list=30%, signal=38%	RUNX3/SPI1/GATA4/FAM83G/VEPH1/CORO1B/ZFYVE9/VTN/CAV2/WNT10A/SOS1/E2F1/C20orf27/BCAR1/FURIN/SNCA/SLC39A5/CALCA/FKBP1A/EMD/EGR1/DTYMK/ANXA3/CORO1A/TGFBR3L/EPHA2/RAP1GAP/ELAVL4	BP	mDC
GO:0045216	cell-cell junction organization	21	-0.373867397196449	-1.69111273491669	0.0216186059157924	0.421887323659556	0.401600298282404	90	tags=29%, list=6%, signal=27%	TNF/EPHA2/DSG2/OCLN/CSF1R/CDH2	BP	mDC
GO:0098797	plasma membrane protein complex	55	-0.244242353523671	-1.59748503563186	0.0219398254362509	0.421887323659556	0.401600298282404	386	tags=45%, list=27%, signal=35%	GNAZ/DMD/FADD/GRIN1/VTN/CAV2/LRP5/CACNA1H/SCN5A/KCNN1/CALCRL/CD79A/IL2RB/NOXO1/IFNLR1/PORCN/ITGB4/FKBP1A/IL18R1/ITGA4/CACNG1/GNA15/SNTA1/KCNIP1/CDH2	CC	mDC
GO:0060326	cell chemotaxis	23	-0.360612847763877	-1.69599927009388	0.0220126950861324	0.421887323659556	0.401600298282404	148	tags=61%, list=10%, signal=55%	CCL13/SPI1/CCL19/CXCR6/CORO1B/BCAR1/CALCA/CCL14/CCR4/CORO1A/CCR3/EPHA2/S100A8/CSF1R	BP	mDC
GO:0060191	regulation of lipase activity	12	-0.474932338209693	-1.74238464295789	0.0222857109787943	0.421887323659556	0.401600298282404	355	tags=58%, list=25%, signal=44%	NR1H2/POR/FURIN/SNCA/ANG/GNA15/P2RY6	BP	mDC
GO:0071482	cellular response to light stimulus	10	-0.507032348804501	-1.72788029911501	0.022357130007474	0.421887323659556	0.401600298282404	712	tags=100%, list=50%, signal=51%	RUVBL2/NOC2L/METTL3/PCNA/GPR88/ERCC1/RHO/DDB1/CDKN1A	BP	mDC
GO:0005882	intermediate filament	16	0.462379914248009	1.75101693087918	0.0230265069859682	0.430532304930304	0.409829573878699	481	tags=69%, list=34%, signal=46%	KRTAP9-4/KRTAP26-1/KRT34/KRTAP10-10/DST/DSP/KRTAP10-12/KRTAP10-1/KRTAP5-8/KRT18/KRTAP20-3	CC	mDC
GO:0005576	extracellular region	311	-0.1461343751009	-1.41454007236339	0.0233337214949595	0.432310221879341	0.411521997274741	247	tags=23%, list=17%, signal=24%	MMP25/KLK6/SPAG16/HEBP2/SH3BGRL3/BRK1/CTRB1/NXPH3/UNC119/BCR/CNDP2/CNP/CBR3/UBASH3A/FURIN/PRSS33/SNCA/CLTCL1/ECE1/MICB/PRADC1/SFTPA1/HGD/SLC39A5/KLK14/SPR/SLC12A9/CALCA/DDB1/NPW/MMP7/ITGB4/MPST/C1orf35/TUBA4A/ITGA4/SLC13A3/CCL14/F13A1/PRKAG3/EHD2/ANG/TNF/IL1RAP/SERPINH1/ANXA3/C1orf54/CORO1A/ARMC9/SECTM1/COL6A2/SH3BP4/TGFBR3L/TNFRSF11B/DSG2/CDCP1/ENHO/LINGO1/TMC5/S100A8/CD1E/LYPD1/PLAT/FNDC5/CST6/S100A13/S100A1/CD1A/S100B/RAB15	CC	mDC
GO:0042742	defense response to bacterium	16	-0.414157309764217	-1.72800663106021	0.0236499482849128	0.434221573014885	0.41334143849307	91	tags=38%, list=6%, signal=36%	ANG/TNF/BCL3/ANXA3/EPHA2/S100A8	BP	mDC
GO:0072503	cellular divalent inorganic cation homeostasis	55	-0.242291351906871	-1.58472436639343	0.0244471621437814	0.442210641784007	0.420946342031881	193	tags=27%, list=13%, signal=25%	SNCA/BDKRB2/SLC39A5/CALCA/FKBP1A/SLC30A4/CCL14/CCR4/ADCY5/GNA15/CORO1A/CCR3/S100A8/P2RY6/PTGER3	BP	mDC
GO:0046983	protein dimerization activity	70	-0.231668576414502	-1.57828210778565	0.0246995519062195	0.442210641784007	0.420946342031881	364	tags=40%, list=25%, signal=31%	SAE1/IKBKG/CRYL1/CAV2/DAPK3/ACTN4/GPD1L/SOS1/TESC/E2F1/NAA60/RCC1/ATOH8/ECE1/DGKD/BDKRB2/TERF1/TCF4/ANG/PRPS1L1/CORO1A/RAP1GAP/CSF1R/S100A13/TPM1/S100A1/TAL1/S100B	MF	mDC
GO:0030545	signaling receptor regulator activity	34	-0.310634307336231	-1.69720104425179	0.0250002840071291	0.442210641784007	0.420946342031881	100	tags=24%, list=7%, signal=22%	CCL14/TNF/SECTM1/TNFRSF11B/ENHO/LYPD1/FNDC5/TAL1	MF	mDC
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	16	-0.410952611250302	-1.71463552749151	0.0250514017877296	0.442210641784007	0.420946342031881	359	tags=56%, list=25%, signal=43%	TP73/BAD/E2F1/SNAI1/CDKN1A/TNF/BCL3/EPHA2/TP63	BP	mDC
GO:0019827	stem cell population maintenance	16	-0.409997448844348	-1.71065026167025	0.0261024927673235	0.442210641784007	0.420946342031881	138	tags=31%, list=10%, signal=29%	LBH/BCL9/TP63/TAL1/CDH2	BP	mDC
GO:0098727	maintenance of cell number	16	-0.409997448844348	-1.71065026167025	0.0261024927673235	0.442210641784007	0.420946342031881	138	tags=31%, list=10%, signal=29%	LBH/BCL9/TP63/TAL1/CDH2	BP	mDC
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	14	-0.444611326309166	-1.74344465474489	0.0263102876554459	0.442210641784007	0.420946342031881	109	tags=36%, list=8%, signal=33%	IL18R1/TNF/FUT7/CD1E/CD1A	BP	mDC
GO:0009893	positive regulation of metabolic process	261	-0.149221488549545	-1.41490164531703	0.0264071321587984	0.442210641784007	0.420946342031881	441	tags=41%, list=31%, signal=34%	SERTAD3/PCNA/ZNF395/RUNX3/SPHK2/ZNF668/TRABD2A/SPI1/IL1F10/ALX4/GADD45G/EGLN2/RAB7A/CCL19/ILF2/GATA4/TNFAIP1/SHH/CCDC88B/DHX34/SAE1/TP73/NR1H2/IKBKG/HIVEP3/RUVBL1/FADD/ERCC1/POR/GRIN1/RNFT2/VTN/LRP5/WNT10A/ABAT/UCP2/ARID3A/ACTN4/BAD/NRL/U2AF2/TESC/MBP/CSNK2B/LRRK1/E2F1/NUP62/SNAI1/METTL23/EGLN3/TET2/UNC119/FOXN1/FURIN/PRPF19/EN2/WRAP53/ATOH8/SNCA/PTOV1/TSPYL5/ECE1/ADRA2B/PPM1F/STOX1/CBX8/IFNLR1/ZC3H12D/FZD1/CALCA/DDB1/LBH/TCF4/BCL9/CDKN1A/FKBP1A/SCAMP5/SERTAD1/LHX5/IL18R1/HELZ2/TTK/EGR1/MAGEF1/ANG/TNF/IL1RAP/BCL3/ANXA3/GUCA1A/PLEKHN1/SH3BP4/EPHA2/TP63/MYRF/FZD2/ELAVL4/OCLN/PARM1/S100A8/BEX1/CSF1R/S100A13/P2RY6/TAL1/ADAM19	BP	mDC
