##Databases: KEGG PATHWAY, Reactome, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
vesicle-mediated transport	Gene Ontology	GO:0016192	2	150	0.0913918280227	0.143645936646	ARL4C|ARL5B	http://amigo.geneontology.org/amigo/term/GO:0016192
cysteine-type peptidase activity	Gene Ontology	GO:0008234	1	28	0.092151559949	0.143645936646	CASP6	http://amigo.geneontology.org/amigo/term/GO:0008234
histone acetyltransferase binding	Gene Ontology	GO:0035035	1	28	0.092151559949	0.143645936646	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0035035
positive regulation of neurogenesis	Gene Ontology	GO:0050769	1	28	0.092151559949	0.143645936646	XRCC5	http://amigo.geneontology.org/amigo/term/GO:0050769
androgen receptor binding	Gene Ontology	GO:0050681	1	28	0.092151559949	0.143645936646	ARID5A	http://amigo.geneontology.org/amigo/term/GO:0050681
regulation of calcium ion transport	Gene Ontology	GO:0051924	1	28	0.092151559949	0.143645936646	CXCR4	http://amigo.geneontology.org/amigo/term/GO:0051924
extracellular matrix binding	Gene Ontology	GO:0050840	1	28	0.092151559949	0.143645936646	SPOCK2	http://amigo.geneontology.org/amigo/term/GO:0050840
nucleotide-excision repair, preincision complex assembly	Gene Ontology	GO:0006294	1	28	0.092151559949	0.143645936646	RPA2	http://amigo.geneontology.org/amigo/term/GO:0006294
negative regulation of fibroblast proliferation	Gene Ontology	GO:0048147	1	28	0.092151559949	0.143645936646	FTH1	http://amigo.geneontology.org/amigo/term/GO:0048147
negative regulation of TOR signaling	Gene Ontology	GO:0032007	1	28	0.092151559949	0.143645936646	DDIT4	http://amigo.geneontology.org/amigo/term/GO:0032007
activation of innate immune response	Gene Ontology	GO:0002218	1	28	0.092151559949	0.143645936646	XRCC5	http://amigo.geneontology.org/amigo/term/GO:0002218
viral life cycle	Gene Ontology	GO:0019058	1	28	0.092151559949	0.143645936646	VPS37B	http://amigo.geneontology.org/amigo/term/GO:0019058
negative regulation of interleukin-1 beta production	Gene Ontology	GO:0032691	1	28	0.092151559949	0.143645936646	TNFAIP3	http://amigo.geneontology.org/amigo/term/GO:0032691
podosome	Gene Ontology	GO:0002102	1	28	0.092151559949	0.143645936646	LPXN	http://amigo.geneontology.org/amigo/term/GO:0002102
microglial cell activation	Gene Ontology	GO:0001774	1	28	0.092151559949	0.143645936646	NAMPT	http://amigo.geneontology.org/amigo/term/GO:0001774
protein transport	Gene Ontology	GO:0015031	3	320	0.0934648587846	0.145581208614	ATG16L1|UNC50|ARRDC2	http://amigo.geneontology.org/amigo/term/GO:0015031
regulation of transcription involved in G1/S transition of mitotic cell cycle	Gene Ontology	GO:0000083	1	29	0.095174183485	0.146222154627	CDK16	http://amigo.geneontology.org/amigo/term/GO:0000083
axonal growth cone	Gene Ontology	GO:0044295	1	29	0.095174183485	0.146222154627	DYNLT1	http://amigo.geneontology.org/amigo/term/GO:0044295
regulation of I-kappaB kinase/NF-kappaB signaling	Gene Ontology	GO:0043122	1	29	0.095174183485	0.146222154627	TRAF4	http://amigo.geneontology.org/amigo/term/GO:0043122
regulation of signal transduction	Gene Ontology	GO:0009966	1	29	0.095174183485	0.146222154627	TSPYL2	http://amigo.geneontology.org/amigo/term/GO:0009966
entrainment of circadian clock by photoperiod	Gene Ontology	GO:0043153	1	29	0.095174183485	0.146222154627	PER1	http://amigo.geneontology.org/amigo/term/GO:0043153
protein export from nucleus	Gene Ontology	GO:0006611	1	29	0.095174183485	0.146222154627	HSPA9	http://amigo.geneontology.org/amigo/term/GO:0006611
mRNA catabolic process	Gene Ontology	GO:0006402	1	29	0.095174183485	0.146222154627	ZFP36	http://amigo.geneontology.org/amigo/term/GO:0006402
positive regulation of cytokine secretion	Gene Ontology	GO:0050715	1	29	0.095174183485	0.146222154627	PTGER4	http://amigo.geneontology.org/amigo/term/GO:0050715
cyclin-dependent protein serine/threonine kinase activity	Gene Ontology	GO:0004693	1	29	0.095174183485	0.146222154627	CDK16	http://amigo.geneontology.org/amigo/term/GO:0004693
signaling receptor complex adaptor activity	Gene Ontology	GO:0030159	1	29	0.095174183485	0.146222154627	SPATA2	http://amigo.geneontology.org/amigo/term/GO:0030159
multivesicular body assembly	Gene Ontology	GO:0036258	1	29	0.095174183485	0.146222154627	VPS37B	http://amigo.geneontology.org/amigo/term/GO:0036258
cellular response to copper ion	Gene Ontology	GO:0071280	1	29	0.095174183485	0.146222154627	NFE2L2	http://amigo.geneontology.org/amigo/term/GO:0071280
endoplasmic reticulum membrane	Gene Ontology	GO:0005789	6	942	0.0973805696685	0.148267215839	AREG|ARL6IP5|CEPT1|RDH11|TP53INP2|GIMAP1	http://amigo.geneontology.org/amigo/term/GO:0005789
respiratory gaseous exchange by respiratory system	Gene Ontology	GO:0007585	1	30	0.0981868199563	0.148267215839	TRAF4	http://amigo.geneontology.org/amigo/term/GO:0007585
base-excision repair	Gene Ontology	GO:0006284	1	30	0.0981868199563	0.148267215839	RPA2	http://amigo.geneontology.org/amigo/term/GO:0006284
cyclin binding	Gene Ontology	GO:0030332	1	30	0.0981868199563	0.148267215839	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0030332
regulation of cytoskeleton organization	Gene Ontology	GO:0051493	1	30	0.0981868199563	0.148267215839	DYNLT1	http://amigo.geneontology.org/amigo/term/GO:0051493
negative regulation of smooth muscle cell proliferation	Gene Ontology	GO:0048662	1	30	0.0981868199563	0.148267215839	TNFAIP3	http://amigo.geneontology.org/amigo/term/GO:0048662
adult behavior	Gene Ontology	GO:0030534	1	30	0.0981868199563	0.148267215839	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0030534
ERK1 and ERK2 cascade	Gene Ontology	GO:0070371	1	30	0.0981868199563	0.148267215839	PTGER4	http://amigo.geneontology.org/amigo/term/GO:0070371
adipose tissue development	Gene Ontology	GO:0060612	1	30	0.0981868199563	0.148267215839	NAMPT	http://amigo.geneontology.org/amigo/term/GO:0060612
DNA replication initiation	Gene Ontology	GO:0006270	1	30	0.0981868199563	0.148267215839	PRIM1	http://amigo.geneontology.org/amigo/term/GO:0006270
reactive oxygen species metabolic process	Gene Ontology	GO:0072593	1	30	0.0981868199563	0.148267215839	DDIT4	http://amigo.geneontology.org/amigo/term/GO:0072593
establishment of mitotic spindle orientation	Gene Ontology	GO:0000132	1	30	0.0981868199563	0.148267215839	DYNLT1	http://amigo.geneontology.org/amigo/term/GO:0000132
protein N-linked glycosylation via asparagine	Gene Ontology	GO:0018279	1	30	0.0981868199563	0.148267215839	ST6GAL1	http://amigo.geneontology.org/amigo/term/GO:0018279
cyclin-dependent protein kinase holoenzyme complex	Gene Ontology	GO:0000307	1	30	0.0981868199563	0.148267215839	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0000307
dendrite membrane	Gene Ontology	GO:0032590	1	30	0.0981868199563	0.148267215839	GABARAPL1	http://amigo.geneontology.org/amigo/term/GO:0032590
endothelial cell migration	Gene Ontology	GO:0043542	1	31	0.101189502108	0.150448907827	LPXN	http://amigo.geneontology.org/amigo/term/GO:0043542
protein kinase inhibitor activity	Gene Ontology	GO:0004860	1	31	0.101189502108	0.150448907827	CDKN1A	http://amigo.geneontology.org/amigo/term/GO:0004860
positive regulation of protein targeting to mitochondrion	Gene Ontology	GO:1903955	1	31	0.101189502108	0.150448907827	USP36	http://amigo.geneontology.org/amigo/term/GO:1903955
mitotic cell cycle checkpoint	Gene Ontology	GO:0007093	1	31	0.101189502108	0.150448907827	PLK3	http://amigo.geneontology.org/amigo/term/GO:0007093
tumor necrosis factor receptor binding	Gene Ontology	GO:0005164	1	31	0.101189502108	0.150448907827	TRAF4	http://amigo.geneontology.org/amigo/term/GO:0005164
ERBB2 signaling pathway	Gene Ontology	GO:0038128	1	31	0.101189502108	0.150448907827	PIK3R1	http://amigo.geneontology.org/amigo/term/GO:0038128
thyroid hormone receptor binding	Gene Ontology	GO:0046966	1	31	0.101189502108	0.150448907827	ARID5A	http://amigo.geneontology.org/amigo/term/GO:0046966
negative regulation of type I interferon production	Gene Ontology	GO:0032480	1	31	0.101189502108	0.150448907827	TNFAIP3	http://amigo.geneontology.org/amigo/term/GO:0032480
response to amino acid	Gene Ontology	GO:0043200	1	31	0.101189502108	0.150448907827	RELA	http://amigo.geneontology.org/amigo/term/GO:0043200
T cell differentiation in thymus	Gene Ontology	GO:0033077	1	31	0.101189502108	0.150448907827	JMJD6	http://amigo.geneontology.org/amigo/term/GO:0033077
anchored component of plasma membrane	Gene Ontology	GO:0046658	1	31	0.101189502108	0.150448907827	LYPD3	http://amigo.geneontology.org/amigo/term/GO:0046658
NF-kappaB binding	Gene Ontology	GO:0051059	1	31	0.101189502108	0.150448907827	RELA	http://amigo.geneontology.org/amigo/term/GO:0051059
neuron projection	Gene Ontology	GO:0043005	3	336	0.104173371103	0.153547695139	CDK16|SIAH2|PI4K2A	http://amigo.geneontology.org/amigo/term/GO:0043005
positive regulation of erythrocyte differentiation	Gene Ontology	GO:0045648	1	32	0.10418226258	0.153547695139	BRD1	http://amigo.geneontology.org/amigo/term/GO:0045648
mesoderm formation	Gene Ontology	GO:0001707	1	32	0.10418226258	0.153547695139	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0001707
negative regulation of insulin receptor signaling pathway	Gene Ontology	GO:0046627	1	32	0.10418226258	0.153547695139	RELA	http://amigo.geneontology.org/amigo/term/GO:0046627
positive regulation of Ras protein signal transduction	Gene Ontology	GO:0046579	1	32	0.10418226258	0.153547695139	IRS2	http://amigo.geneontology.org/amigo/term/GO:0046579
sprouting angiogenesis	Gene Ontology	GO:0002040	1	32	0.10418226258	0.153547695139	JMJD6	http://amigo.geneontology.org/amigo/term/GO:0002040
exonucleolytic catabolism of deadenylated mRNA	Gene Ontology	GO:0043928	1	33	0.107165133903	0.155904513311	DCP1A	http://amigo.geneontology.org/amigo/term/GO:0043928
protein localization to cilium	Gene Ontology	GO:0061512	1	33	0.107165133903	0.155904513311	CSNK1D	http://amigo.geneontology.org/amigo/term/GO:0061512
ubiquitin conjugating enzyme binding	Gene Ontology	GO:0031624	1	33	0.107165133903	0.155904513311	SIAH2	http://amigo.geneontology.org/amigo/term/GO:0031624
steroid binding	Gene Ontology	GO:0005496	1	33	0.107165133903	0.155904513311	NR3C1	http://amigo.geneontology.org/amigo/term/GO:0005496
lamellipodium assembly	Gene Ontology	GO:0030032	1	33	0.107165133903	0.155904513311	WHAMM	http://amigo.geneontology.org/amigo/term/GO:0030032
dendrite cytoplasm	Gene Ontology	GO:0032839	1	33	0.107165133903	0.155904513311	GABARAPL1	http://amigo.geneontology.org/amigo/term/GO:0032839
spleen development	Gene Ontology	GO:0048536	1	33	0.107165133903	0.155904513311	BCL3	http://amigo.geneontology.org/amigo/term/GO:0048536
autophagosome maturation	Gene Ontology	GO:0097352	1	33	0.107165133903	0.155904513311	GABARAPL1	http://amigo.geneontology.org/amigo/term/GO:0097352
response to amphetamine	Gene Ontology	GO:0001975	1	33	0.107165133903	0.155904513311	NR4A2	http://amigo.geneontology.org/amigo/term/GO:0001975
response to interleukin-1	Gene Ontology	GO:0070555	1	33	0.107165133903	0.155904513311	RELA	http://amigo.geneontology.org/amigo/term/GO:0070555
extrinsic apoptotic signaling pathway in absence of ligand	Gene Ontology	GO:0097192	1	33	0.107165133903	0.155904513311	CASP2	http://amigo.geneontology.org/amigo/term/GO:0097192
regulation of cytokine production	Gene Ontology	GO:0001817	1	33	0.107165133903	0.155904513311	BCL6	http://amigo.geneontology.org/amigo/term/GO:0001817
protein folding	Gene Ontology	GO:0006457	2	166	0.108032465154	0.157053648266	TBCE|TTC1	http://amigo.geneontology.org/amigo/term/GO:0006457
phosphatidylcholine biosynthetic process	Gene Ontology	GO:0006656	1	34	0.110138148505	0.158749228975	CEPT1	http://amigo.geneontology.org/amigo/term/GO:0006656
epidermal growth factor receptor binding	Gene Ontology	GO:0005154	1	34	0.110138148505	0.158749228975	AREG	http://amigo.geneontology.org/amigo/term/GO:0005154
blood circulation	Gene Ontology	GO:0008015	1	34	0.110138148505	0.158749228975	FLI1	http://amigo.geneontology.org/amigo/term/GO:0008015
protein K48-linked deubiquitination	Gene Ontology	GO:0071108	1	34	0.110138148505	0.158749228975	TNFAIP3	http://amigo.geneontology.org/amigo/term/GO:0071108
positive regulation of telomerase activity	Gene Ontology	GO:0051973	1	34	0.110138148505	0.158749228975	XRCC5	http://amigo.geneontology.org/amigo/term/GO:0051973
renal water homeostasis	Gene Ontology	GO:0003091	1	34	0.110138148505	0.158749228975	PRKACB	http://amigo.geneontology.org/amigo/term/GO:0003091
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	Gene Ontology	GO:0070059	1	34	0.110138148505	0.158749228975	DDIT3	http://amigo.geneontology.org/amigo/term/GO:0070059
translesion synthesis	Gene Ontology	GO:0019985	1	34	0.110138148505	0.158749228975	RPA2	http://amigo.geneontology.org/amigo/term/GO:0019985
GTPase binding	Gene Ontology	GO:0051020	1	34	0.110138148505	0.158749228975	ATG16L1	http://amigo.geneontology.org/amigo/term/GO:0051020
regulation of cell population proliferation	Gene Ontology	GO:0042127	2	169	0.111237539125	0.160106266391	BCL6|JUND	http://amigo.geneontology.org/amigo/term/GO:0042127
positive regulation of cell cycle	Gene Ontology	GO:0045787	1	35	0.113101338707	0.161869805856	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0045787
transport	Gene Ontology	GO:0006810	1	35	0.113101338707	0.161869805856	UNC50	http://amigo.geneontology.org/amigo/term/GO:0006810
positive regulation of intrinsic apoptotic signaling pathway	Gene Ontology	GO:2001244	1	35	0.113101338707	0.161869805856	DDIT3	http://amigo.geneontology.org/amigo/term/GO:2001244
negative regulation of protein catabolic process	Gene Ontology	GO:0042177	1	35	0.113101338707	0.161869805856	RELA	http://amigo.geneontology.org/amigo/term/GO:0042177
energy homeostasis	Gene Ontology	GO:0097009	1	35	0.113101338707	0.161869805856	NR4A3	http://amigo.geneontology.org/amigo/term/GO:0097009
Fc-epsilon receptor signaling pathway	Gene Ontology	GO:0038095	2	171	0.113388083165	0.162165749407	RELA|PIK3R1	http://amigo.geneontology.org/amigo/term/GO:0038095
release of sequestered calcium ion into cytosol	Gene Ontology	GO:0051209	1	36	0.116054736725	0.164586717537	DDIT3	http://amigo.geneontology.org/amigo/term/GO:0051209
positive regulation of Wnt signaling pathway	Gene Ontology	GO:0030177	1	36	0.116054736725	0.164586717537	TNFAIP3	http://amigo.geneontology.org/amigo/term/GO:0030177
immune system process	Gene Ontology	GO:0002376	1	36	0.116054736725	0.164586717537	IRF2	http://amigo.geneontology.org/amigo/term/GO:0002376
cell death	Gene Ontology	GO:0008219	1	36	0.116054736725	0.164586717537	FOSL2	http://amigo.geneontology.org/amigo/term/GO:0008219
ciliary base	Gene Ontology	GO:0097546	1	36	0.116054736725	0.164586717537	PRKACB	http://amigo.geneontology.org/amigo/term/GO:0097546
nucleotide-excision repair, DNA incision, 5'-to lesion	Gene Ontology	GO:0006296	1	36	0.116054736725	0.164586717537	RPA2	http://amigo.geneontology.org/amigo/term/GO:0006296
negative regulation of epidermal growth factor receptor signaling pathway	Gene Ontology	GO:0042059	1	36	0.116054736725	0.164586717537	AREG	http://amigo.geneontology.org/amigo/term/GO:0042059
T cell differentiation	Gene Ontology	GO:0030217	1	36	0.116054736725	0.164586717537	CD3D	http://amigo.geneontology.org/amigo/term/GO:0030217
negative regulation of interferon-gamma production	Gene Ontology	GO:0032689	1	36	0.116054736725	0.164586717537	DDIT3	http://amigo.geneontology.org/amigo/term/GO:0032689
DNA damage response, detection of DNA damage	Gene Ontology	GO:0042769	1	36	0.116054736725	0.164586717537	RPA2	http://amigo.geneontology.org/amigo/term/GO:0042769
innate immune response	Gene Ontology	GO:0045087	4	558	0.118482225642	0.166893986052	RELA|XRCC5|REL|ARID5A	http://amigo.geneontology.org/amigo/term/GO:0045087
negative regulation of canonical Wnt signaling pathway	Gene Ontology	GO:0090090	2	176	0.118811111406	0.166893986052	DDIT3|SIAH2	http://amigo.geneontology.org/amigo/term/GO:0090090
histone H4 acetylation	Gene Ontology	GO:0043967	1	37	0.11899837467	0.166893986052	PER1	http://amigo.geneontology.org/amigo/term/GO:0043967
hair follicle development	Gene Ontology	GO:0001942	1	37	0.11899837467	0.166893986052	RELA	http://amigo.geneontology.org/amigo/term/GO:0001942
phosphatidylinositol 3-kinase signaling	Gene Ontology	GO:0014065	1	37	0.11899837467	0.166893986052	PIK3R1	http://amigo.geneontology.org/amigo/term/GO:0014065
beta-tubulin binding	Gene Ontology	GO:0048487	1	37	0.11899837467	0.166893986052	GABARAPL1	http://amigo.geneontology.org/amigo/term/GO:0048487
positive regulation of cell-substrate adhesion	Gene Ontology	GO:0010811	1	37	0.11899837467	0.166893986052	SPOCK2	http://amigo.geneontology.org/amigo/term/GO:0010811
nucleotide-excision repair, DNA incision	Gene Ontology	GO:0033683	1	37	0.11899837467	0.166893986052	RPA2	http://amigo.geneontology.org/amigo/term/GO:0033683
Golgi stack	Gene Ontology	GO:0005795	1	37	0.11899837467	0.166893986052	PLK3	http://amigo.geneontology.org/amigo/term/GO:0005795
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	Gene Ontology	GO:1902042	1	38	0.121932284549	0.170067863182	TNFAIP3	http://amigo.geneontology.org/amigo/term/GO:1902042
negative regulation of Notch signaling pathway	Gene Ontology	GO:0045746	1	38	0.121932284549	0.170067863182	BCL6	http://amigo.geneontology.org/amigo/term/GO:0045746
positive regulation of neuron death	Gene Ontology	GO:1901216	1	38	0.121932284549	0.170067863182	DDIT4	http://amigo.geneontology.org/amigo/term/GO:1901216
endosome organization	Gene Ontology	GO:0007032	1	38	0.121932284549	0.170067863182	PI4K2A	http://amigo.geneontology.org/amigo/term/GO:0007032
protein kinase B signaling	Gene Ontology	GO:0043491	1	38	0.121932284549	0.170067863182	PLK3	http://amigo.geneontology.org/amigo/term/GO:0043491
nucleotide-excision repair	Gene Ontology	GO:0006289	1	39	0.124856498265	0.172603257315	RPA2	http://amigo.geneontology.org/amigo/term/GO:0006289
mediator complex	Gene Ontology	GO:0016592	1	39	0.124856498265	0.172603257315	MED26	http://amigo.geneontology.org/amigo/term/GO:0016592
negative regulation of signal transduction	Gene Ontology	GO:0009968	1	39	0.124856498265	0.172603257315	RGS1	http://amigo.geneontology.org/amigo/term/GO:0009968
